class,skillId,skillName,placeholderKey,placeholderType,level,value,ratio
assassin,13050000,"Flash Slice",{se_dmg:1305000021:SkillUIMinDmgsum},damage,26,1653,1.0261
assassin,13050000,"Flash Slice",{se_dmg:1305000021:SkillUIMinDmgsum},damage,27,1694,1.0248
assassin,13050000,"Flash Slice",{se_dmg:1305000021:SkillUIMinDmgsum},damage,28,1736,1.0248
assassin,13050000,"Flash Slice",{se_dmg:1305000021:SkillUIMinDmgsum},damage,29,1778,1.0242
assassin,13050000,"Flash Slice",{se_dmg:1305000021:SkillUIMinDmgsum},damage,30,1820,1.0236
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,1,109,1.0000
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,2,156,1.4312
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,3,203,1.3013
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,4,273,1.3448
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,5,361,1.3223
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,6,468,1.2964
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,7,556,1.1880
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,8,644,1.1583
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,9,732,1.1366
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,10,820,1.1202
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,11,927,1.1305
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,12,1015,1.0949
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,13,1080,1.0640
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,14,1126,1.0426
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,15,1191,1.0577
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,16,1256,1.0546
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,17,1321,1.0518
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,18,1386,1.0492
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,19,1432,1.0332
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,20,1479,1.0328
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,21,1526,1.0318
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,22,1573,1.0308
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,23,1620,1.0299
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,24,1666,1.0284
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,25,1713,1.0282
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,26,1760,1.0274
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,27,1807,1.0267
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,28,1854,1.0260
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,29,1900,1.0248
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMaxDmgsum},damage,30,1947,1.0247
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,1,109,1.0000
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,2,156,1.4312
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,3,203,1.3013
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,4,273,1.3448
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,5,361,1.3223
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,6,468,1.2964
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,7,556,1.1880
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,8,644,1.1583
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,9,732,1.1366
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,10,820,1.1202
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,11,927,1.1305
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,12,1015,1.0949
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,13,1080,1.0640
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,14,1126,1.0426
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,15,1191,1.0577
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,16,1256,1.0546
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,17,1321,1.0518
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,18,1386,1.0492
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,19,1432,1.0332
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,20,1479,1.0328
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,21,1526,1.0318
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,22,1573,1.0308
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,23,1620,1.0299
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,24,1666,1.0284
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,25,1713,1.0282
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,26,1760,1.0274
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,27,1807,1.0267
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,28,1854,1.0260
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,29,1900,1.0248
assassin,13060000,"Ambush",{se_dmg:1306000011:SkillUIMinDmgsum},damage,30,1947,1.0247
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,1,43,1.0000
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,2,75,1.7442
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,3,107,1.4267
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,4,139,1.2991
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,5,188,1.3525
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,6,248,1.3191
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,7,321,1.2944
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,8,382,1.1900
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,9,443,1.1597
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,10,503,1.1354
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,11,564,1.1213
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,12,637,1.1294
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,13,697,1.0942
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,14,742,1.0646
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,15,774,1.0431
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,16,819,1.0581
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,17,863,1.0537
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,18,908,1.0521
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,19,952,1.0485
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,20,985,1.0347
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,21,1017,1.0325
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,22,1049,1.0315
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,23,1081,1.0305
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,24,1113,1.0296
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,25,1145,1.0288
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,26,1178,1.0288
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,27,1210,1.0272
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,28,1242,1.0264
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,29,1274,1.0258
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMaxDmgsum},damage,30,1306,1.0251
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,1,43,1.0000
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,2,75,1.7442
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,3,107,1.4267
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,4,139,1.2991
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,5,188,1.3525
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,6,248,1.3191
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,7,321,1.2944
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,8,382,1.1900
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,9,443,1.1597
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,10,503,1.1354
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,11,564,1.1213
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,12,637,1.1294
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,13,697,1.0942
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,14,742,1.0646
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,15,774,1.0431
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,16,819,1.0581
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,17,863,1.0537
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,18,908,1.0521
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,19,952,1.0485
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,20,985,1.0347
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,21,1017,1.0325
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,22,1049,1.0315
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,23,1081,1.0305
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,24,1113,1.0296
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,25,1145,1.0288
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,26,1178,1.0288
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,27,1210,1.0272
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,28,1242,1.0264
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,29,1274,1.0258
assassin,13070000,"Shadowstrike",{se_dmg:1307000021:SkillUIMinDmgsum},damage,30,1306,1.0251
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,1,53,1.0000
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,2,75,1.4151
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,3,96,1.2800
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,4,118,1.2292
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,5,150,1.2712
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,6,190,1.2667
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,7,239,1.2579
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,8,279,1.1674
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,9,320,1.1470
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,10,360,1.1250
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,11,401,1.1139
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,12,449,1.1197
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,13,490,1.0913
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,14,520,1.0612
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,15,541,1.0404
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,16,571,1.0555
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,17,600,1.0508
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,18,630,1.0500
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,19,660,1.0476
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,20,681,1.0318
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,21,703,1.0323
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,22,724,1.0299
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,23,746,1.0304
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,24,767,1.0282
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,25,788,1.0274
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,26,810,1.0279
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,27,831,1.0259
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,28,853,1.0265
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,29,874,1.0246
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMaxDmgsum},damage,30,896,1.0252
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,1,53,1.0000
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,2,75,1.4151
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,3,96,1.2800
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,4,118,1.2292
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,5,150,1.2712
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,6,190,1.2667
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,7,239,1.2579
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,8,279,1.1674
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,9,320,1.1470
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,10,360,1.1250
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,11,401,1.1139
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,12,449,1.1197
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,13,490,1.0913
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,14,520,1.0612
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,15,541,1.0404
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,16,571,1.0555
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,17,600,1.0508
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,18,630,1.0500
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,19,660,1.0476
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,20,681,1.0318
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,21,703,1.0323
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,22,724,1.0299
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,23,746,1.0304
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,24,767,1.0282
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,25,788,1.0274
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,26,810,1.0279
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,27,831,1.0259
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,28,853,1.0265
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,29,874,1.0246
assassin,13100000,"Savage Roar",{se_dmg:1310000011:SkillUIMinDmgsum},damage,30,896,1.0252
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,1,331,1.0000
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,2,429,1.2961
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,3,509,1.1865
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,4,590,1.1591
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,5,671,1.1373
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,6,752,1.1207
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,7,849,1.1290
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,8,930,1.0954
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,9,990,1.0645
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,10,1032,1.0424
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,11,1092,1.0581
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,12,1151,1.0540
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,13,1211,1.0521
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,14,1270,1.0487
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,15,1313,1.0339
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,16,1356,1.0327
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,17,1399,1.0317
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,18,1442,1.0307
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,19,1485,1.0298
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,20,1527,1.0283
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,21,1570,1.0282
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,22,1613,1.0274
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,23,1656,1.0267
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,24,1699,1.0260
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,25,1742,1.0253
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,26,1785,1.0247
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,27,1828,1.0241
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,28,1871,1.0235
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,29,1914,1.0230
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMaxDmgsum},damage,30,1956,1.0219
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,1,331,1.0000
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,2,429,1.2961
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,3,509,1.1865
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,4,590,1.1591
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,5,671,1.1373
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,6,752,1.1207
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,7,849,1.1290
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,8,930,1.0954
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,9,990,1.0645
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,10,1032,1.0424
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,11,1092,1.0581
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,12,1151,1.0540
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,13,1211,1.0521
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,14,1270,1.0487
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,15,1313,1.0339
assassin,13130000,"Insignia Explosion",{se_dmg:1313000011:SkillUIMinDmgsum},damage,16,1356,1.0327
